contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiration,symbol,type
NDXP251117P24540000,2025-11-14 20:37:48+00:00,24540.0,34.65,24.9,39.4,-86.91,-71.49556,26.0,0.0,0.25622157970428466,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24550000,2025-11-14 21:08:57+00:00,24550.0,34.2,30.8,38.7,-18.8,-35.471695,134.0,11.0,0.2510145700073242,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24560000,2025-11-14 21:00:17+00:00,24560.0,38.02,27.7,42.4,-203.83,-84.27951,11.0,0.0,0.25548153583526617,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24570000,2025-11-14 21:02:03+00:00,24570.0,39.85,27.4,41.1,-195.51999,-83.06921,9.0,0.0,0.24896609806060793,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24580000,2025-11-14 21:08:57+00:00,24580.0,37.7,29.0,44.4,-89.2,-70.291565,10.0,0.0,0.25225814888000486,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24590000,2025-11-14 20:59:42+00:00,24590.0,42.92,30.1,45.6,10.419998,32.06153,16.0,1.0,0.2509649794387817,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24600000,2025-11-14 21:06:58+00:00,24600.0,41.62,31.4,46.8,-35.280003,-45.877766,97.0,19.0,0.2495993314743042,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24610000,2025-11-14 16:18:02+00:00,24610.0,54.9,33.8,48.3,8.400002,18.06452,2.0,1.0,0.24876392112731935,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24620000,2025-11-14 21:06:51+00:00,24620.0,45.13,34.1,48.6,-221.37,-83.06567,8.0,0.0,0.2454718703079224,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24630000,2025-11-14 20:46:16+00:00,24630.0,47.45,35.6,50.1,-109.05,-69.68051,3.0,0.0,0.24449531757354742,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24640000,2025-11-14 21:03:09+00:00,24640.0,47.7,37.5,52.4,-89.3,-65.18248,9.0,0.0,0.24496070598602293,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24650000,2025-11-14 21:07:09+00:00,24650.0,49.2,38.3,52.7,-86.96001,-63.866043,147.0,2.0,0.2415313274383545,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24660000,2025-11-14 17:24:17+00:00,24660.0,35.69,41.0,55.3,-33.37,-48.3203,21.0,0.0,0.24235147914886473,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24670000,2025-11-14 21:06:51+00:00,24670.0,54.18,41.1,55.7,-116.82,-68.315796,19.0,0.0,0.23900602310180663,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24680000,2025-11-14 19:48:06+00:00,24680.0,39.18,42.3,58.0,-30.169998,-43.503963,7.0,3.0,0.23906324298858644,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24690000,2025-11-14 19:48:06+00:00,24690.0,40.33,43.9,58.9,-111.17,-73.37953,19.0,4.0,0.23651123603820798,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24700000,2025-11-14 21:07:25+00:00,24700.0,55.74,45.7,60.6,-42.26,-43.122448,133.0,27.0,0.23530961841583253,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24710000,2025-11-14 19:22:40+00:00,24710.0,54.75,49.2,63.5,-165.55,-75.14753,7.0,0.0,0.23609162353515623,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24720000,2025-11-14 21:05:36+00:00,24720.0,63.8,49.1,65.1,-156.5,-71.03949,12.0,0.0,0.23451998397827145,False,REGULAR,USD,2025-11-17,^NDX,puts
