date,current_price,strike,relative_strike,maturity_days,maturity_years,option_price,implied_vol,volume,option_type
2023-01-06,11040.349609375,10500.0,0.95,360,0.9863013698630136,916.23,0.27370053062776906,11.0,put
2023-01-06,11040.349609375,11050.0,1.0,30,0.0821917808219178,303.8,0.27754567978903466,2.0,call
2023-01-06,11040.349609375,11050.0,1.0,60,0.1643835616438356,548.5,0.27727775909882896,1.0,call
2023-01-06,11040.349609375,11050.0,1.0,90,0.2465753424657534,733.25,0.2770413643415914,12.0,call
2023-01-06,11040.349609375,11050.0,1.0,120,0.3287671232876712,455.75,0.27683488992436284,2.0,call
2023-01-06,11040.349609375,11050.0,1.0,150,0.410958904109589,827.54,0.27665446634412344,1.0,call
2023-01-06,11040.349609375,11050.0,1.0,180,0.4931506849315068,15.0,0.2764937397674236,1.0,call
2023-01-06,11040.349609375,11050.0,1.0,360,0.9863013698630136,1287.28,0.24724793724448887,10.0,call
2023-01-06,11040.349609375,11600.0,1.05,30,0.0821917808219178,184.5,0.27275305506838937,16.0,call
2023-01-06,11040.349609375,11600.0,1.05,60,0.1643835616438356,213.6,0.2724733322539291,2.0,call
2023-01-06,11040.349609375,11600.0,1.05,90,0.2465753424657534,339.8,0.27222718293588305,3.0,call
2023-01-06,11040.349609375,11600.0,1.05,120,0.3287671232876712,485.5,0.27201351594446743,1.0,call
2023-01-06,11040.349609375,11600.0,1.05,150,0.410958904109589,574.83,0.27182897317362226,15.0,call
2023-01-06,11040.349609375,11600.0,1.05,180,0.4931506849315068,15.0,0.27166767255268304,1.0,call
2023-01-06,11040.349609375,11600.0,1.05,360,0.9863013698630136,1287.28,0.24724793724448887,10.0,call
2023-01-06,11040.349609375,12150.0,1.1,30,0.0821917808219178,40.15,0.268159347420647,3.0,call
2023-01-06,11040.349609375,12150.0,1.1,60,0.1643835616438356,82.75,0.26784015810706185,5.0,call
2023-01-06,11040.349609375,12150.0,1.1,90,0.2465753424657534,178.7,0.26755721213091666,5.0,call
2023-01-06,11040.349609375,12150.0,1.1,120,0.3287671232876712,265.39,0.2673102635083152,2.0,call
2023-01-06,11040.349609375,12150.0,1.1,150,0.410958904109589,327.4,0.26709681102125743,2.0,call
2023-01-06,11040.349609375,12150.0,1.1,180,0.4931506849315068,15.0,0.26691179413059946,1.0,call
2023-01-06,11040.349609375,12150.0,1.1,360,0.9863013698630136,421.0,0.207677984926173,1.0,call
2023-01-06,11040.349609375,12700.0,1.15,30,0.0821917808219178,11.55,0.26376293480748,1.0,call
2023-01-06,11040.349609375,12700.0,1.15,60,0.1643835616438356,34.8,0.263374186981057,10.0,call
2023-01-06,11040.349609375,12700.0,1.15,90,0.2465753424657534,72.95,0.26302493654875553,1.0,call
2023-01-06,11040.349609375,12700.0,1.15,120,0.3287671232876712,126.2,0.26271611686721486,1.0,call
2023-01-06,11040.349609375,12700.0,1.15,150,0.410958904109589,327.4,0.26244643611209684,2.0,call
2023-01-06,11040.349609375,12700.0,1.15,180,0.4931506849315068,15.0,0.26221201713027004,1.0,call
2023-01-06,11040.349609375,12700.0,1.15,360,0.9863013698630136,421.0,0.207677984926173,1.0,call
2023-01-06,11040.349609375,13275.0,1.2,30,0.0821917808219178,2.8,0.25959366321521704,1.0,call
2023-01-06,11040.349609375,13275.0,1.2,60,0.1643835616438356,34.8,0.2591008236764362,10.0,call
2023-01-06,11040.349609375,13275.0,1.2,90,0.2465753424657534,72.95,0.2586512829287534,1.0,call
2023-01-06,11040.349609375,13275.0,1.2,120,0.3287671232876712,126.2,0.2582475117824869,1.0,call
2023-01-06,11040.349609375,13275.0,1.2,150,0.410958904109589,62.93,0.2578898082225251,1.0,call
2023-01-06,11040.349609375,13275.0,1.2,180,0.4931506849315068,15.0,0.2575758729127378,1.0,call
2023-01-06,11040.349609375,13275.0,1.2,360,0.9863013698630136,419.0,0.2134327674612005,2.0,call
2023-01-09,11108.4501953125,8900.0,0.8,30,0.0821917808219178,10.16,0.2883895146563098,1.0,put
2023-01-09,11108.4501953125,8900.0,0.8,60,0.1643835616438356,44.7,0.2876589674920748,1.0,put
2023-01-09,11108.4501953125,8900.0,0.8,90,0.2465753424657534,76.7,0.28697360006452516,1.0,put
2023-01-09,11108.4501953125,8900.0,0.8,120,0.3287671232876712,107.67,0.2863519244482686,1.0,put
2023-01-09,11108.4501953125,8900.0,0.8,150,0.410958904109589,272.77,0.28581133065195685,2.0,put
