date,current_price,strike,relative_strike,maturity_days,maturity_years,option_price,implied_vol,volume,option_type
2016-01-07,4305.72021484375,3875.0,0.9,180,0.4931506849315068,143.0,0.3510639776427032,1.0,put
2016-01-07,4305.72021484375,3875.0,0.9,360,0.9863013698630136,162.57,0.5624893428542342,1.0,put
2016-01-07,4305.72021484375,4090.0,0.95,30,0.0821917808219178,52.55,0.3565738654193071,5.0,put
2016-01-07,4305.72021484375,4090.0,0.95,60,0.1643835616438356,66.18,0.30963138486696745,1.0,put
2016-01-07,4305.72021484375,4090.0,0.95,90,0.2465753424657534,104.1,0.31137832262007326,10.0,put
2016-01-07,4305.72021484375,4090.0,0.95,120,0.3287671232876712,184.7,0.31469795228766084,7.0,put
2016-01-07,4305.72021484375,4090.0,0.95,150,0.410958904109589,184.7,0.3201638100896278,7.0,put
2016-01-07,4305.72021484375,4090.0,0.95,180,0.4931506849315068,184.7,0.3285040885760668,7.0,put
2016-01-07,4305.72021484375,4090.0,0.95,360,0.9863013698630136,338.57,0.607178757164149,1.0,put
2016-01-07,4305.72021484375,4305.0,1.0,30,0.0821917808219178,128.57,0.34364306293020275,15.0,put
2016-01-07,4305.72021484375,4305.0,1.0,60,0.1643835616438356,71.23,0.29029716137505013,1.0,put
2016-01-07,4305.72021484375,4305.0,1.0,90,0.2465753424657534,146.61,0.291686067530562,7.0,put
2016-01-07,4305.72021484375,4305.0,1.0,120,0.3287671232876712,351.79,0.29456764959611315,2.0,put
2016-01-07,4305.72021484375,4305.0,1.0,150,0.410958904109589,351.79,0.2995123441639402,2.0,put
2016-01-07,4305.72021484375,4305.0,1.0,180,0.4931506849315068,351.79,0.3072663626773454,2.0,put
2016-01-07,4305.72021484375,4305.0,1.0,360,0.9863013698630136,338.57,0.607178757164149,1.0,put
2016-01-07,4305.72021484375,4520.0,1.05,30,0.0821917808219178,34.32,0.1449792040440579,2.0,call
2016-01-07,4305.72021484375,4520.0,1.05,60,0.1643835616438356,15.25,0.27357750263381525,3.0,call
2016-01-07,4305.72021484375,4520.0,1.05,90,0.2465753424657534,90.8,0.27444041220255017,1.0,call
2016-01-07,4305.72021484375,4520.0,1.05,120,0.3287671232876712,172.8,0.27666945054924175,1.0,call
2016-01-07,4305.72021484375,4520.0,1.05,150,0.410958904109589,172.8,0.2808121926184181,1.0,call
2016-01-07,4305.72021484375,4520.0,1.05,180,0.4931506849315068,172.8,0.287605843753917,1.0,call
2016-01-07,4305.72021484375,4520.0,1.05,360,0.9863013698630136,270.0,,2.0,call
2016-01-07,4305.72021484375,4735.0,1.1,30,0.0821917808219178,3.6,0.1474179936620881,5.0,call
2016-01-07,4305.72021484375,4735.0,1.1,60,0.1643835616438356,13.05,0.25932942712822205,1.0,call
2016-01-07,4305.72021484375,4735.0,1.1,90,0.2465753424657534,28.55,0.2595506508774231,5.0,call
2016-01-07,4305.72021484375,4735.0,1.1,120,0.3287671232876712,64.6,0.2609763852978637,15.0,call
2016-01-07,4305.72021484375,4735.0,1.1,150,0.410958904109589,64.6,0.264113441259673,15.0,call
2016-01-07,4305.72021484375,4735.0,1.1,180,0.4931506849315068,64.6,0.26966283350625403,15.0,call
2016-01-07,4305.72021484375,4735.0,1.1,360,0.9863013698630136,168.63,,2.0,call
2016-01-07,4305.72021484375,4950.0,1.15,30,0.0821917808219178,0.28,0.1690620881870508,2.0,call
2016-01-07,4305.72021484375,4950.0,1.15,60,0.1643835616438356,13.05,0.24733481394583332,1.0,call
2016-01-07,4305.72021484375,4950.0,1.15,90,0.2465753424657534,3.65,0.2468448484383729,2.0,call
